CodemixedText,HateorNot,text_length,matched_words,has_profanity,total_severity,Rule_Hate
mohabbat mein teri fitrat kya thi is kadar humse nafrat kya thi teri chahat pe wafa ki thi mene tujhe bewafa hone ki zarurat kya thi,0,132,[],0,0,0
kqabar me se uthake rape kiya hain dead body ke sath tere pakistan mechup ho ja chutiyetoilet ban chuka aaja jamader,0,116,[],0,0,0
yaad rakhna aise hi kisine peshawar school ke bachon ko udaya tha,0,65,[],0,0,0
hahaha wo to tujhe v pata hai ki kiska rape hoga,0,48,[],0,0,0
bhul gye ya yaad dilaye india ne sirf days k andar pakistan ko haraya tha sabak sikho aur terrorism band karo samjhe,1,116,[],0,0,0
terrorism tum logo nay phailya hua kashmir mai hum nay nahe daily kashmiri shaheed karna kaha ke insaniyat hai,1,110,[],0,0,0
tarikh is baat ki gawahi deti hai ke baghavat ki kahaniyakabhi gulab jal se nahi likhi gayi yeh hamesha garam khoon se likhi gayi hai wt dp,0,139,[],0,0,0
khatmalo ko maar maar kar khoon jaama karne se blood bank nahin ban jaata sir aaj kal party me aesa hi kuch ho raha hai,0,119,[],0,0,0
bhai hate nhi jab se jindgi me playstation aya tab se sab chhut gaya,0,68,[],0,0,0
malum h nahi to murder karwa dogey bhai sahabuddin chela jail mn band h na,0,74,[],0,0,0
tu to mualla bhi hai aur rajput bhi haiteri ragon me kiska khoon hai,0,68,[],0,0,0
han ye monkey kalbhoshan bhi pakistani h na or isy pakistan ne hindustan m terrorism phelane bheja tha jao pehle aina dekho,1,123,[],0,0,0
mujh bhi rapist ke moo lagnaa ka shq ni rape capital ka citizen,1,63,[],0,0,0
toilets nhe hai tmbaray haan jabhi safe hain larkiyan toilet se bhi neech lagti hai endians ko jabhi har min mein ka rape hota hai,0,130,['neech'],1,7,1
aur rape to beta pakistan me jada hota hai smjha na tum log ke pass itna paisa nhi hai ke usko news par dikha sako bc gareeb saale,0,130,['bc'],1,10,1
hamare javanmar rahe hai aur ham terrorists ko hi mar kar apni qamar thap thapa rahe sir pak saniko ko maro terrorism turant bandh ho jayga,1,139,[],0,0,0
hahahaha han bhai pakistan ke liye ranking kaha matter karega matter to sirf faltu ki baate karti hai like terrorism terrorist etc,0,130,[],0,0,0
achhe ke sath achhe raho lekin bure ke liye bure mat bano kiyu ke tum paani se khoon saaf karsakte ho par khoon se khoon nahi,0,125,[],0,0,0
show baz shareef zaror phansi pa latky ga,0,41,[],0,0,0
kashmir azaadi chahtah hai terrorism apne aap band ho jaye gi sir,0,65,[],0,0,0
acha terrorism say yaad aaya kalbhushan yadev to pak main pakkoray bhaichny aaya tha,0,84,[],0,0,0
dear aaj bohat hate mil raha hai hume,1,37,[],0,0,0
kamzor logon ko apne se taqatwar hr cheez terror me hi dalti hai khud ko mazboot kr cheetay,0,91,[],0,0,0
zalimo jwab dokhoon ka hisab do,1,31,[],0,0,0
acha choddo yaar tum log jeeton aur hazaaron baar jeeton per sirf maa behno ka rape krna band krdo muje haar manzor ha,0,118,[],0,0,0
khoon rang laye gaa inqalab aye ga,0,34,[],0,0,0
apne virodhiyion ko online rape and gang rape ki dhamki dena kis ki sanskriti hai,1,81,[],0,0,0
tw india ne terrorism phelaty hue taraqqi ki hywah,0,50,[],0,0,0
kahenge ye bhi fake hai,1,23,[],0,0,0
ye hamesha denial mode pe rahenge jitna marji aaina dikha do,0,60,[],0,0,0
bomb blasts fidayin hamla kasmir mai aatankwad,0,46,[],0,0,0
tere nabi k tatah saal ki ladki se rape nehi karta hai chutia sala abu jahl k najayaj aulade,0,92,['chutia'],1,5,1
tabhi tou kal daikhay gay baap kaun hai aur haan kal match haarnay k baad india mai rape cases zada ho jaye gay,0,111,[],0,0,0
bhai pakistaniyon dushmani toh nahi hume haan terrorism ko jo sponsor karte hai unse hai,0,88,[],0,0,0
ham he jeetinge tum log apni army ko khana do awam ko toilets do or apni ladies ko protection do from rape ja kar pishab pee lo faida ho ga,0,139,[],0,0,0
haha cat must have been like chodokaun uthega murder karega sote hai usse acha,0,78,[],0,0,0
achha chorain na aap jeetain or achy dr se dimagh ka elag karwain ager hum terrorism karny waly hain tu kashmir mai tum kia kr rhy ho,0,133,[],0,0,0
bhai army to donoun taraf ki hi lagi hoe hai hum log aapas main nafrat ko pata nahi kyun parwaan charha rhe hain,1,112,[],0,0,0
kashmir me itny log shaheed karty ho woh terrorism act ni jahil rishi kapoor khoty kabhi school be chala jata,1,109,[],0,0,0
yar ap rape to pehle band karo os ky bad baat karna,1,51,[],0,0,0
bhai mohabbat ki zubaan seekho nafrat kuch nhi degi siwae jang aur larai k,1,74,[],0,0,0
thoda murder dacoit ransom loot paat inka bhi graph dikhayie,0,60,[],0,0,0
thori c sharam b nae ha kon kar raa ha terrorism ultaa chor kotowaal ko dantay,1,78,[],0,0,0
itne sidhe hote to baat hi kucch or hoti pata nahi kyun terrorism ko panah deke baithe hai,1,90,[],0,0,0
terrorism factory bandh kar de bhai aur kuch karna nahi padega,0,62,[],0,0,0
yadi hum shuru hua na to hamare har tweet par tere aankh or kaan dono se khoon bahne lagega,0,91,[],0,0,0
inko sirf ye pata hai ki rape kia hota hai,0,42,[],0,0,0
terrorism ka matlab bhee pata hai aap ka pita modi nay aps m bacho ko mara gujrat or kashmir ya kia hai shoib malik ka salo,1,123,[],0,0,0
lakh jo indian kutay kashmir main logoon ko kaat rahey hain wo wapis bulwa terrorism khud khatam ho jaey gi,0,107,['kaat'],1,3,0
chapoor sahab hum terrorists nh hain or nahy kisi ko taqlif pohchate hain hum local log hain or rhi bat terrorism ki toh ap achy se jante ho,0,140,[],0,0,0
to aap ke isare par aap ke mla sandeep ne rape kiya hogaek minister ne wife ko torcher kiya hoga aur nakli degree bhi,0,117,[],0,0,0
baat usse hoti jo shabdo ki bhasha samjhe abhi to kahte the kashmir ki azadi ke liye jab poll khul gayi ki ye to terrorism hai mm bhi,0,133,[],0,0,0
indian terrorist bhai hum mars aur moon pe jane wale log hai terrorism k liye tym nahi hai humare paas wo tumhe hi suit krta hai tum karo,0,137,[],0,0,0
kya bol saktey hain ab men are trash bs ik pathr pe lakeer lagadobhai hum bi men hain humne to rape jokes ni kiye na ni bhai men are trash,1,138,[],0,0,0
crime petrol ka epi nhi dekha sal se ghar mai kam karte hue maid ne apne hi malik ka murder kiya kisi pr bhrosha ni karna chahiye,0,129,[],0,0,0
yup ind ka volume b bara hai,0,28,[],0,0,0
ind ki population b zyda hai,0,28,[],0,0,0
ind ki poverty b zyada hai,0,26,[],0,0,0
ind me women rape ki ratio b zyada hai,0,38,[],0,0,0
truth hai yar,1,13,[],0,0,0
inki ragon mai wahii khoon hai jo aatankion ki mai hai jab opposition m hoti h to khud b gun uthaane ki baat krti,0,113,[],0,0,0
rape say paida honay walo pehlay decide to kar ap logon ka asal baap kon hai jo paida hota hai ilzam pakistan pay ilzam laga detay ho,1,133,[],0,0,0
well said bas tum log bhi gadhon ka rape karna band kar do pictwittercomhedxpmenun,1,82,[],0,0,0
are toh rishi kapoor se badla lo pure india ko thodi represent karta hai wo keep an open mind hate se milta kuch nhi,0,116,[],0,0,0
alarm ki tune laga looaik haftay may nafrat hoo jayay gi,0,56,[],0,0,0
bhai aapko salam karta hu aap sirf match ka baat kariye kashmir aur terrorism mai nahi karta,0,92,[],0,0,0
izat tumhari bhot pahle loot gyi hai,0,36,[],0,0,0
to terrorism khtm kro,0,21,[],0,0,0
kashmir pe jo indian army jo zulm kar rahi usko kia kahtay hain,1,63,[],0,0,0
wale log jante hai par atankwadiyo nafrat failane walo ke liye meri yehi language rahegi,0,88,[],0,0,0
tum kaun hotay humay terrorism ka kehne walay apne agent ko maannay se inkaar krdiya hai tmne aur humay baatain sunatay ho,0,122,[],0,0,0
pyar samarthan kar raha tu nafrat ka aur baat pyar ki baat kr raha hai aur gou mutr pe mirch lagi apna tweet pehle dekhlo kya kya bole ho,0,137,[],0,0,0
i hate this ngalusa mina nonsense inobuphuma silwe phakathi nje,1,63,[],0,0,0
aise hi meeting attend karte raho train mein rape hota rahe ga tum napunsak ki tarah baith kar dekhte raho,1,106,[],0,0,0
raveesh ji u r right,0,20,[],0,0,0
ap raw ko apny mulk le jaen pak mai terrorism khud ba khud khtm hojaegi,0,71,[],0,0,0
sir g samajhdar aadami wo hi h jo doobti nav ko chod de kaha congress me aaye filmo me rape karo paisa kamao,0,108,['chod'],1,7,1
sir g samajhdar aadami wo hi h jo doobti nav ko chod de kaha congress me aaye filmo me kya rape karo,0,100,['chod'],1,7,1
english nhi aati utni bakchodo ka khoon ho jata udhar,0,53,[],0,0,0
naam mein terror likha hai tu kaun se dharam ki paidaish hain pata chalta hai,0,77,[],0,0,0
gau raksha ke naam pe murder to suna tha per swacha bharat ke naam pe rajesthan me ek muslim ko government ke logo ne jaan se mardiya wah,0,137,[],0,0,0
lo bhai kar diya proof pk ka bhoda khol diya,0,44,[],0,0,0
ye tu sab ko pata hai rishi g kon terrorism karta haitum log,0,60,[],0,0,0
agar gad me dam hai to kabhi indrajit tanti ka murder ke inquiery ka demand kar,0,79,[],0,0,0
sahee bolay ho kal pakistani ka rape hoga,0,41,[],0,0,0
bal thakray muslims k against jo kar rahay usko kia bolain ge,1,61,[],0,0,0
dhyan se dekhiye iss bande ko ye meme photoshops aur draft ready karne me busy hai isliye abhi teeet nahi kar raha,0,114,[],0,0,0
terrorism kon karta hay kashmir may abhi tak lakh logu ko kiss nay mara chotay chotay bachu par pellet kis nay chalayay,0,119,[],0,0,0
jo sochega logic ke sath ki usko hate krta hu means yes i do,0,60,[],0,0,0
apki baaton se nhi lagraha bhai aur mein kiun apko deshdrohi bolunga bas ab abhijeet jaise nafrat failane wale agent ke samarthan mein aaye,1,139,[],0,0,0
yr tum negative soch rakte ho kabhi terrorism ko beech may laate ho toh kabhi gaaliyoo se apni auqaat dekhate ho pyar se rehna seeko,1,132,[],0,0,0
paisa ki randi agar kashmir teri choot mein ghusa du to phat jayegi aur khoon niklega choot se,0,94,"['randi', 'choot', 'choot']",1,24,1
yesaur jo hate use mili wo usne khud hi bulaayi thi bayaan de kar,0,65,[],0,0,0
father of terror ki mehmannawaji jail men na karen enko jannat pahunchayen jitna vilamb karenge desh ka kharch danga bojh badhta jayega,0,135,[],0,0,0
pakistan me jaada rape hote hai india se wikipedia banned to nhi hai khol ke padh le,0,84,[],0,0,0
teri behn ki chut me se khoon kisne nikala puxh teri kinnar maa apni gaand me apne rate likhti hai,0,98,"['chut', 'gaand']",1,17,1
teri ek hi prb hai bhaitu har baar aise hi baate karta haitera rape nai hua ki tu itna dukhi ho gaya haikesi halki baate kar raha tu,0,132,[],0,0,0
but usse samajhna chahiye bashing uske liye nhi ragini ke liye hai,0,66,[],0,0,0
toilets tm log banwa ni sakte,1,29,[],0,0,0
rape tm log rukwa ni sakte,1,26,[],0,0,0
aur phir mun utha kar ah jate ho twitter par,1,44,[],0,0,0
news mai dekhte nahi in chakro makn khoon hojate,1,48,[],0,0,0
tere jaise kuch jihadio ke wajah se yanha rape hote hai,0,55,[],0,0,0
teri bhan dudh dindi salyaa sanu dede rape karn lyi apni bhan,0,61,[],0,0,0
ager yehi bat hai to hum har jayen gay bas har larki ka rape karna banda kar do humain haar mazoor hai,1,102,['banda'],1,7,1
pakistan ka ahsan hai indian par tumhain khairat main jeet dete hain hum or terrorism ka sab se bada supporter khud india hai,0,125,[],0,0,0
at least kisi ko female hone ka taana nahi marte aur wese rape k leay tou no hai he,0,83,[],0,0,0
bahu betio ki rape aur hatya bhi record tor ho raha hai is per aap ka dhyan hai sach batana,0,91,[],0,0,0
ham to un ko b yaad rakhte hain jo humry nam se bhi nafrat krty hain,0,68,[],0,0,0
sab se jayda nafrat mujhe us bell se h abhi se chipak rahi thi man hua uska murder kar do,0,89,[],0,0,0
arye waha kuttey k sath shadi karne wale aisi batein karte hain or medical ki student k sath logon ne rape kiya tumery india main woh,0,133,[],0,0,0
bhaiya terrorism aplogon ne mchai hui ha kashmir me ar ap jse senior artists such chpakr ye comments kren sharm ki bat ha,0,121,[],0,0,0
tujhe kya pata ki mere dil mein,0,31,[],0,0,0
humara soldiers ka,0,18,[],0,0,0
agar aap thodi si bhi padhi likhi ho toh google karo rape statistics wiki me jao aur dekho rape ration kiska kitna jyada hain fir baat karna,0,140,[],0,0,0
and and andkashmir main tumhari kutti army jo kashmiriyo k sth,0,62,['kutti'],1,2,0
woo terrorism nahi kyabina toilet people,0,40,[],0,0,0
phir ais region mein log insaan ban kar jee sakaain gay,0,55,[],0,0,0
bandh karo arambh ko promote karnais arambh ki wajeh se klkah end hogaya itni jaldihate u star pluskaleje me thandak padgayi star plus ko,1,137,[],0,0,0
hum to khud terrorism se effected han aur is ke khilaf larh rahe hanmager aap logon ko nahi nazer ata ke mudi sarkar kiya kar rahi hae,1,134,[],0,0,0
arey sirji agar ye logon ko kashmir bhi deh dona phir bhi unka terrorism khatam nahi hogawoh baat alag hai ki kashmir unke haath nai ayega,1,138,[],0,0,0
pakistan me aap ko bohut log chahte hain aap artist ho kiyun image kharab karte hain terrorism hum nahi karte aap ke han se karaya jata hae,0,139,[],0,0,0
pakistani khoon me hi locha hai,0,31,[],0,0,0
raw kabhi v pak mein terrorism spread nahi karta haipak hi jimedar hai yeh sab keliyetumhare bachr marte hai phir v tum sudharte nahi ho,1,136,[],0,0,0
mumbai blasts jinhone kiye wo ya to jail m h ya faraar hai par jin logo ne dange karwaye unhe tum jaiso ne vote dekar assembly bheja,1,132,[],0,0,0
bête dheeraj kyun apna rape karwana chahte ho twitter pepuch beta jaao peppa pig dekho,0,86,[],0,0,0
ham rape sirf pakistan ka karte h katto aur tumko hamse hi karwane me maja aata h bhikhario ko karaya fir aagaye chudwane bhikhari,0,130,[],0,0,0
you are too prosiac as well grammar nazi baat karni mujhe mushkil kabhi aisi toh na thi,1,87,[],0,0,0
tum log jeeto aur jaetaty raho sirf kashmir main terrorism band kar do yaar mujhy cricket main haar manzoor hay we want freedom,0,127,[],0,0,0
ek aur gao mutar pee kar apni maa aur behen ka rape karnay wala blocked,0,71,[],0,0,0
jai ko likha kisine khoon se ek love letter kya hai is teesri premika ka naam twittercomyyezlkvh,0,96,[],0,0,0
pakistan ko ghus kar maro ek baar full and final kar do kab tak sainik khoon bhayega,0,84,[],0,0,0
ladkiyun ko rape kar k samjhty hain barry mard hain humborder pe tu any k himat ni hai in hindus ki aur batein dekho,0,116,[],0,0,0
gajar mein vitamin c hoty hain jis sey aakhon ki roshni bharti hai aur khoon blood saaf hota hai,0,96,[],0,0,0
azaadi k bad bhi kuch esa kro pakhate felane se to abdus salam nhi bnte,0,71,[],0,0,0
tumhara main mu na tor dun budhey terrorism hum nahin karty sari ki sari haramkhoriiii tum login ki hoti hai or name pak ka khrak hotaa,0,135,[],0,0,0
mujhe se baat na kare koi bhi kashmir par terrorism par main jahan bhi hoti hu wahan aman ki bat karti meri tweets se koi problem hn toh,0,136,[],0,0,0
rape karte waqt words ki chinta karni thi,1,41,[],0,0,0
acha gee sehwag ka dad tu waseem akram haiapp sary indian rape se paida hoty ho,0,79,[],0,0,0
dohara chera i m shocked plus jaha hate hai ac lagate hai aur jate hi ac hata liya jata hai,0,91,[],0,0,0
abe kutte modi ko to teen sal huye hai sal tak teri ma ke yar kishano ka khoon pikar unko anemic kar diya chosne ko bacha kya hai,1,129,['kutte'],1,2,0
agar dekha jaye to terrorism ap k hukamran he phelate hai,0,57,[],0,0,0
agreeeddddd mahesh midha hatred vesina block cheyadhu mali reply isthe reply isthundi,0,85,[],0,0,0
beef se jisko nafrat h pahle apne gharon se leather k belt aur shoes nikaal kr jala de,1,86,[],0,0,0
kashmir main tum log jo kar rahe ho wo terrorism ni hai jahil insan,0,67,[],0,0,0
love with dogs and hate with cowpolitical animal loverye wahi log h jo subah kutte ki rassi pakad ke cow ka milk dhundhne jate hai,0,130,['kutte'],1,2,0
aur ap log hi hamare mulk main terrorism karwate ho aur is bar to hum ne ap ka kalphoshan yadav pakar bhi lya hai,0,113,[],0,0,0
o jahil terrorism tum log phela rahy ho kashmir mein jo kartoot kar rhay ho wo kya hai,0,86,[],0,0,0
aap army ko kana dolarhkiyon ka rape band karo or sub say aham baat toilet bana wo,0,82,[],0,0,0
modiji ji andhakanun badlosal purana abi cc camera ka zamana h deshko surakshit banaorape bhrastachari band karo pictwittercomkbmkuifmni,1,136,[],0,0,0
i hate yahya jammeh sa chapi mamitimam,1,38,[],0,0,0
ranbir ko hate mat kar baaki sabko kar,0,38,[],0,0,0
tum na he miltae tou accha tha jahaan,0,37,[],0,0,0
thats is good way i think in pmln walon ko ab adalaton se hi chitr parne awam toh pehle nafrat kerti hai in se,0,110,[],0,0,0
mulla mulayam bola rape ho jate hai sahi kaha uske launde ne hi uska samuhik balatkar kar diya,0,94,[],0,0,0
sada vaar kertay ho taigh e jafa ka,0,35,[],0,0,0
bahatay ho tum khoon ahl e wafa ka,0,34,[],0,0,0
baa shahoor or baa zameer logon ke sath dosti ka rishta khoon ke rishton sy kahin ziada gehra hota hai by m gull jattoi,0,119,[],0,0,0
hate zyada ya pyar jyada,0,24,[],0,0,0
ik wo larki hey jis ka pehlay villain rape kerta hey phir police wala phir judge aur phir us ka business chal parta hey,1,119,[],0,0,0
i hate washing dishes umuntu akathole ingane khona izokhula kube iyona ewasha izitsha,1,85,[],0,0,0
dil bara hojaye toh khoon bhi chaiye hota hai guys aur dil main basne walay khoon pi jaatay hain tbh,0,100,[],0,0,0
i hate the whole picture aapko gap ki padi hain waise gaur karne wala baat hain,1,79,[],0,0,0
agjdhdhdidh i hate karlie gender so much,1,40,[],0,0,0
sir in separatist leaders nay aaj tak sirf aur sirf nafrat failayee hai jis wajahsay kashmiri awaam taraqee nahee kar payee,1,123,[],0,0,0
yeh achcha nahi kiya yaar aapne i hate you,1,42,[],0,0,0
roye nhi srkians raees ki reports bhi acchi hi hongizaroorboth will work dekhnahmlog hatred faila rhe h,0,103,[],0,0,0
kya din aa gaye court bhi ab murder and all ko just galti ho gayi aise manata he hinsa ab aam ho gayi he iss desh me,0,116,[],0,0,0
angreyz chalay gaye lekin pizza over biryani biryani is overrated yaar hate biryani bolnay walay keeray chorr gaye,1,114,[],0,0,0
hatred toh aap log failate hain sir jawan complain kar raha adhikariyon se aur aap ise sarkar se jod diye,0,105,[],0,0,0
tumhari cong hoti tou italy k rishtedar ammer ho hate yahan sage bhai bhi nahi corruption kahan,0,95,[],0,0,0
ek chij to h bhaitu h bilkul chutyau dnt hav a stand bhai jat ka khoon h tere andr or jat jha hota h vhi hota h bikta ni,1,120,[],0,0,0
kuch v kahlo kuch v sunlonota kar do par cong ko vote mat do sal may bharat ma ka itna rape kiya ab nehi,1,104,[],0,0,0
chal be kis garib ka khoon hai modi per supreme court ne bhi nahi maana,0,71,[],0,0,0
mona koghar se nikaalo wo bahut boring hai kuch karti nhi bs jb dekho camera ke aage roti rahti hai i hate u,0,108,[],0,0,0
aab aur hava desh ki bahut saaf hai,0,35,[],0,0,0
agr suprim cort insaf nahi krti to insaf ka or supreme cort ka khoon hoga or koie bhi cort pr yakin nahi karega,0,111,[],0,0,0
india m kya hota h orat zaat ke sath har community m orat rape hotti h siraf muslims m nahikiyo nahi aap is issue ko othate,0,123,[],0,0,0
congress ke nakshe kadam par chal rahi about bjp jo karyakarta saalo se apana khoon pasina party ko de rahe hai wo bewakoof hai,1,127,[],0,0,0
